p_match,inns,bat,p_bat,team_bat,bowl,p_bowl,team_bowl,ball,ball_id,outcome,score,out,dismissal,p_out,over,noball,wide,byes,legbyes,cur_bat_runs,cur_bat_bf,cur_bowl_ovr,cur_bowl_wkts,cur_bowl_runs,inns_runs,inns_wkts,inns_balls,inns_runs_rem,inns_balls_rem,inns_rr,inns_rrr,target,max_balls,date,year,ground,country,winner,toss,competition,bat_hand,bowl_style,bowl_kind,batruns,ballfaced,bowlruns,bat_out,wagonX,wagonY,wagonZone,line,length,shot,control,predscore,wprob
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,1,12.01,no run,0,False,,5961,13,0,0,0,0,17,16,1.1,0,6,103,2,73,,47,8.46,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,0,1,0,True,0,0,0,OUTSIDE_OFFSTUMP,GOOD_LENGTH,LEFT_ALONE,0.0,-1,-1.0
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,2,12.02,run,1,False,,5961,13,0,0,0,0,18,17,1.2,0,7,104,2,74,,46,8.43,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,298,198,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,-1,-1.0
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,4,12.04,run,1,False,,5961,13,0,0,0,0,19,18,1.4,0,9,106,2,76,,44,8.36,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,283,199,3,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,-1,-1.0
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,6,12.06,four,4,False,,5961,13,0,0,0,0,23,19,2.0,0,14,111,2,78,,42,8.53,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,4,1,4,True,284,326,4,,,ON_DRIVE,0.0,-1,-1.0
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,2,16.02,run,2,False,,5961,17,0,0,0,0,34,26,2.2,0,17,137,5,98,,22,8.38,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,2,1,2,True,41,191,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,CUT_SHOT,1.0,-1,-1.0
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,3,16.03,four,4,False,,5961,17,0,0,0,0,38,27,2.3,0,21,141,5,99,,21,8.54,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,4,1,4,True,44,291,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,-1,-1.0
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,4,16.04,run,2,False,,5961,17,0,0,0,0,40,28,2.4,0,23,143,5,100,,20,8.58,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,2,1,2,True,298,213,3,OUTSIDE_OFFSTUMP,GOOD_LENGTH,FLICK,1.0,-1,-1.0
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,5,16.05,run,1,False,,5961,17,0,0,0,0,41,29,2.5,0,24,144,5,101,,19,8.55,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,117,152,7,ON_THE_STUMPS,FULL,DEFENDED,0.0,-1,-1.0
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,1,18.01,run,2,False,,5961,19,0,0,0,0,51,33,3.1,1,26,161,6,109,,11,8.86,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,2,1,2,True,302,234,3,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,-1,-1.0
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,2,18.02,run,1,False,,5961,19,0,0,0,0,52,34,3.2,1,27,162,6,110,,10,8.83,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,189,174,3,ON_THE_STUMPS,YORKER,DEFENDED,0.0,-1,-1.0
1001351,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,5,18.05,run,1,False,,5961,19,0,0,0,0,53,35,3.5,2,29,164,7,113,,7,8.7,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,111,181,6,OUTSIDE_OFFSTUMP,FULL,SQUARE_DRIVE,1.0,-1,-1.0
1001353,1,Moises Henriques,5961,Australia,Lasith Malinga,49758,Sri Lanka,5,18.05,run,1,False,,5961,19,0,0,0,0,1,1,3.5,1,35,182,4,113,,7,9.66,,,120,2017-02-22,2017,Adelaide Oval,Australia,Australia,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,122,188,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,COVER_DRIVE,1.0,-1,-1.0
1082638,2,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,1,2.01,run,2,False,,5961,3,0,0,0,0,4,3,0.1,0,2,12,1,13,127.0,107,5.53,7.12,139.0,120,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Sunrisers Hyderabad,Mumbai Indians,IPL,RHB,RF,pace bowler,2,1,2,True,282,66,2,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,153,68.81
1082638,2,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,2,2.02,run,1,False,,5961,3,0,0,0,0,5,4,0.2,0,3,13,1,14,126.0,106,5.57,7.13,139.0,120,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Sunrisers Hyderabad,Mumbai Indians,IPL,RHB,RF,pace bowler,1,1,1,True,274,188,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,153,68.97
1082638,2,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,4,2.04,run,1,False,,5961,3,0,0,0,0,6,5,0.4,0,5,15,1,16,124.0,104,5.62,7.15,139.0,120,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Sunrisers Hyderabad,Mumbai Indians,IPL,RHB,RF,pace bowler,1,1,1,True,117,187,6,OUTSIDE_OFFSTUMP,FULL,COVER_DRIVE,1.0,152,68.7
1082638,2,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,2,10.02,run,2,False,,5961,11,0,0,0,0,34,27,1.2,0,14,86,1,62,53.0,58,8.32,5.48,139.0,120,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Sunrisers Hyderabad,Mumbai Indians,IPL,RHB,RF,pace bowler,2,1,2,True,328,195,3,OUTSIDE_OFFSTUMP,SHORT,PULL,1.0,174,97.13
1082638,2,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,3,10.03,no run,0,False,,5961,11,0,0,0,0,34,28,1.3,0,14,86,1,63,53.0,57,8.19,5.57,139.0,120,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Sunrisers Hyderabad,Mumbai Indians,IPL,RHB,RF,pace bowler,0,1,0,True,235,194,3,OUTSIDE_OFFSTUMP,SHORT,PULL,0.0,173,97.05
1082638,2,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,4,10.04,four,4,False,,5961,11,0,0,0,0,38,29,1.4,0,18,90,1,64,49.0,56,8.43,5.25,139.0,120,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Sunrisers Hyderabad,Mumbai Indians,IPL,RHB,RF,pace bowler,4,1,4,True,353,234,3,ON_THE_STUMPS,FULL_TOSS,FLICK,1.0,175,97.76
1082638,2,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,5,10.05,four,4,False,,5961,11,0,0,0,0,42,30,1.5,0,22,94,1,65,45.0,55,8.67,4.9,139.0,120,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Sunrisers Hyderabad,Mumbai Indians,IPL,RHB,RF,pace bowler,4,1,4,True,352,210,3,OUTSIDE_OFFSTUMP,SHORT,PULL,1.0,179,98.45
1082638,2,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,6,10.06,no run,0,False,,5961,11,0,0,0,0,42,31,2.0,0,22,94,1,66,45.0,54,8.54,5.0,139.0,120,2017-05-08,2017,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Sunrisers Hyderabad,Mumbai Indians,IPL,RHB,RF,pace bowler,0,1,0,True,125,193,6,OUTSIDE_OFFSTUMP,SHORT_OF_A_GOOD_LENGTH,CUT_SHOT,1.0,178,98.23
829815,1,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,1,2.01,wide,1,False,,5961,3,0,1,0,0,0,0,1.0,1,8,9,2,12,,108,4.5,,,120,2015-05-17,2015,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Mumbai Indians,Sunrisers Hyderabad,IPL,RHB,RF,pace bowler,0,0,1,True,0,0,0,DOWN_LEG,FULL_TOSS,LEG_GLANCE,0.0,150,42.12
829815,1,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,2,2.02,no run,0,False,,5961,3,0,0,0,0,0,1,1.1,1,8,9,2,13,,107,4.15,,,120,2015-05-17,2015,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Mumbai Indians,Sunrisers Hyderabad,IPL,RHB,RF,pace bowler,0,1,0,True,195,244,4,ON_THE_STUMPS,FULL_TOSS,ON_DRIVE,1.0,148,39.93
829815,1,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,3,2.03,no run,0,False,,5961,3,0,0,0,0,0,2,1.2,1,8,9,2,14,,106,3.85,,,120,2015-05-17,2015,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Mumbai Indians,Sunrisers Hyderabad,IPL,RHB,RF,pace bowler,0,1,0,True,131,186,6,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,147,38.85
829815,1,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,4,2.04,no run,0,False,,5961,3,0,0,0,0,0,3,1.3,1,8,9,2,15,,105,3.6,,,120,2015-05-17,2015,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Mumbai Indians,Sunrisers Hyderabad,IPL,RHB,RF,pace bowler,0,1,0,True,240,194,3,ON_THE_STUMPS,FULL,DEFENDED,1.0,145,36.72
829815,1,Moises Henriques,5961,Sunrisers Hyderabad,Lasith Malinga,49758,Mumbai Indians,5,2.05,run,1,False,,5961,3,0,0,0,0,1,4,1.4,1,9,10,2,16,,104,3.75,,,120,2015-05-17,2015,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",India,Mumbai Indians,Sunrisers Hyderabad,IPL,RHB,RF,pace bowler,1,1,1,True,131,212,6,OUTSIDE_OFFSTUMP,FULL_TOSS,ON_DRIVE,1.0,145,36.72
1001349,1,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,1,16.01,run,2,False,,500268,17,0,0,0,0,5,3,2.1,0,15,131,3,97,,23,8.1,,,120,2017-02-17,2017,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,2,1,2,True,293,233,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,-1,-1.0
1001349,1,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,2,16.02,four,4,False,,500268,17,0,0,0,0,9,4,2.2,0,19,135,3,98,,22,8.26,,,120,2017-02-17,2017,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,4,1,4,True,304,53,2,ON_THE_STUMPS,YORKER,FLICK,0.0,-1,-1.0
1001349,1,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,3,16.03,run,1,False,,500268,17,0,0,0,0,10,5,2.3,0,20,136,3,99,,21,8.24,,,120,2017-02-17,2017,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,311,227,3,ON_THE_STUMPS,FULL_TOSS,FLICK,1.0,-1,-1.0
1001349,1,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,5,16.05,run,1,False,,500268,17,0,0,0,0,11,6,2.5,0,22,138,3,101,,19,8.19,,,120,2017-02-17,2017,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,209,188,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,-1,-1.0
1001349,1,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,1,18.01,run,2,False,,500268,19,0,0,0,0,17,11,3.1,0,25,150,3,109,,11,8.25,,,120,2017-02-17,2017,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,2,1,2,True,281,71,2,ON_THE_STUMPS,FULL,FLICK,1.0,-1,-1.0
1001349,1,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,2,18.02,run,1,False,,500268,19,0,0,0,0,18,12,3.2,0,26,151,3,110,,10,8.23,,,120,2017-02-17,2017,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,243,305,4,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,-1,-1.0
1001349,1,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,5,18.05,out,0,True,caught,500268,19,0,0,0,0,18,13,3.5,2,28,153,5,113,,7,8.12,,,120,2017-02-17,2017,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,0,1,0,True,316,185,3,ON_THE_STUMPS,FULL_TOSS,FLICK,0.0,-1,-1.0
1001353,1,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,4,18.04,run,1,False,,500268,19,0,0,0,0,1,1,3.4,1,34,181,4,112,,8,9.69,,,120,2017-02-22,2017,Adelaide Oval,Australia,Australia,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,319,195,3,ON_THE_STUMPS,FULL_TOSS,FLICK,1.0,-1,-1.0
1001353,1,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,6,18.06,out,0,True,caught,500268,19,0,0,0,0,1,2,4.0,2,35,182,5,114,,6,9.57,,,120,2017-02-22,2017,Adelaide Oval,Australia,Australia,Sri Lanka,T20I,RHB,RF,pace bowler,0,1,0,True,243,297,4,ON_THE_STUMPS,FULL_TOSS,ON_DRIVE,0.0,-1,-1.0
1183526,2,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,6,12.06,no run,0,False,,500268,13,0,0,0,0,0,1,3.0,1,16,99,3,78,44.0,42,7.61,6.28,143.0,120,2019-11-01,2019,Melbourne Cricket Ground,Australia,Australia,Australia,T20I,RHB,RF,pace bowler,0,1,0,True,165,187,5,OUTSIDE_OFFSTUMP,GOOD_LENGTH,DEFENDED,1.0,165,93.43
1183526,2,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,1,16.01,run,1,False,,500268,17,0,0,0,0,20,12,3.1,1,17,133,3,97,10.0,23,8.22,2.6,143.0,120,2019-11-01,2019,Melbourne Cricket Ground,Australia,Australia,Australia,T20I,RHB,RF,pace bowler,1,1,1,True,199,330,4,ON_THE_STUMPS,FULL,STRAIGHT_DRIVE,1.0,171,99.55
1183526,2,Ashton Turner,500268,Australia,Lasith Malinga,49758,Sri Lanka,3,16.03,run,1,False,,500268,17,0,0,0,0,21,13,3.3,1,19,135,3,99,8.0,21,8.18,2.28,143.0,120,2019-11-01,2019,Melbourne Cricket Ground,Australia,Australia,Australia,T20I,RHB,RF,pace bowler,1,1,1,True,265,296,4,ON_THE_STUMPS,GOOD_LENGTH,PUSH,1.0,169,99.65
1001349,1,James Faulkner,270484,Australia,Lasith Malinga,49758,Sri Lanka,6,18.06,run,1,False,,270484,19,0,0,0,0,1,1,4.0,2,29,154,5,114,,6,8.1,,,120,2017-02-17,2017,Melbourne Cricket Ground,Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,230,197,3,ON_THE_STUMPS,FULL,FLICK,1.0,-1,-1.0
1001351,1,James Faulkner,270484,Australia,Lasith Malinga,49758,Sri Lanka,1,16.01,run,1,False,,270484,17,0,0,0,0,1,1,2.1,0,15,135,5,97,,23,8.35,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,1,1,1,True,133,157,7,OUTSIDE_OFFSTUMP,GOOD_LENGTH,STEERED,1.0,-1,-1.0
1001351,1,James Faulkner,270484,Australia,Lasith Malinga,49758,Sri Lanka,6,16.06,out,0,True,leg before wicket,270484,17,0,0,0,0,1,2,3.0,1,24,144,6,102,,18,8.47,,,120,2017-02-19,2017,"Simonds Stadium, South Geelong, Victoria",Australia,Sri Lanka,Sri Lanka,T20I,RHB,RF,pace bowler,0,1,0,True,0,0,0,ON_THE_STUMPS,YORKER,DEFENDED,0.0,-1,-1.0
1082625,1,James Faulkner,270484,Gujarat Lions,Lasith Malinga,49758,Mumbai Indians,2,14.02,wide,1,False,,270484,15,0,1,0,0,3,10,3.1,2,30,97,6,85,,35,6.84,,,120,2017-04-29,2017,"Saurashtra Cricket Association Stadium, Rajkot",India,-,Gujarat Lions,IPL,RHB,RF,pace bowler,0,0,1,True,0,0,0,DOWN_LEG,FULL_TOSS,LEFT_ALONE,1.0,144,25.26
1082625,1,James Faulkner,270484,Gujarat Lions,Lasith Malinga,49758,Mumbai Indians,3,14.03,no run,0,False,,270484,15,0,0,0,0,3,11,3.2,2,30,97,6,86,,34,6.76,,,120,2017-04-29,2017,"Saurashtra Cricket Association Stadium, Rajkot",India,-,Gujarat Lions,IPL,RHB,RF,pace bowler,0,1,0,True,154,233,5,ON_THE_STUMPS,FULL,ON_DRIVE,1.0,143,24.47
1082625,1,James Faulkner,270484,Gujarat Lions,Lasith Malinga,49758,Mumbai Indians,4,14.04,no run,0,False,,270484,15,0,0,0,0,3,12,3.3,2,30,97,6,87,,33,6.68,,,120,2017-04-29,2017,"Saurashtra Cricket Association Stadium, Rajkot",India,-,Gujarat Lions,IPL,RHB,RF,pace bowler,0,1,0,True,144,183,6,ON_THE_STUMPS,GOOD_LENGTH,DEFENDED,0.0,141,22.93
1082625,1,James Faulkner,270484,Gujarat Lions,Lasith Malinga,49758,Mumbai Indians,5,14.05,run,1,False,,270484,15,0,0,0,0,4,13,3.4,2,31,98,6,88,,32,6.68,,,120,2017-04-29,2017,"Saurashtra Cricket Association Stadium, Rajkot",India,-,Gujarat Lions,IPL,RHB,RF,pace bowler,1,1,1,True,187,304,4,OUTSIDE_OFFSTUMP,FULL_TOSS,ON_DRIVE,1.0,141,22.93
1082625,1,James Faulkner,270484,Gujarat Lions,Lasith Malinga,49758,Mumbai Indians,7,14.07,run,1,False,,270484,15,0,0,0,0,5,14,4.0,2,33,100,6,90,,30,6.66,,,120,2017-04-29,2017,"Saurashtra Cricket Association Stadium, Rajkot",India,-,Gujarat Lions,IPL,RHB,RF,pace bowler,1,1,1,True,321,141,2,DOWN_LEG,FULL_TOSS,FLICK,0.0,140,22.19
829721,2,James Faulkner,270484,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,7,14.07,no run,0,False,,270484,15,0,0,0,0,0,1,2.0,1,15,113,3,90,52.0,30,7.53,10.4,165.0,120,2015-04-14,2015,"Sardar Patel Stadium, Motera, Ahmedabad",India,Rajasthan Royals,Mumbai Indians,IPL,RHB,RF,pace bowler,0,1,0,True,233,205,3,ON_THE_STUMPS,FULL_TOSS,FLICK,1.0,160,45.1
829721,2,James Faulkner,270484,Rajasthan Royals,Lasith Malinga,49758,Mumbai Indians,1,18.01,run,1,False,,270484,19,0,0,0,0,5,5,3.1,1,31,154,3,109,11.0,11,8.47,6.0,165.0,120,2015-04-14,2015,"Sardar Patel Stadium, Motera, Ahmedabad",India,Rajasthan Royals,Mumbai Indians,IPL,RHB,RF,pace bowler,1,1,1,True,248,173,3,ON_THE_STUMPS,GOOD_LENGTH,FLICK,1.0,173,98.54
1155325,1,Niroshan Dickwella,429754,Galle,Lasith Malinga,49758,Kandy,5,0.05,no run,0,False,,429754,1,0,0,0,0,0,1,0.5,0,3,3,0,5,,0,3.6,,,0,2018-08-25,2018,Rangiri Dambulla International Stadium,Sri Lanka,Galle,Galle,SL2020,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155325,1,Niroshan Dickwella,429754,Galle,Lasith Malinga,49758,Kandy,6,0.06,four,4,False,,429754,1,0,0,0,0,4,2,1.0,0,7,7,0,6,,0,7.0,,,0,2018-08-25,2018,Rangiri Dambulla International Stadium,Sri Lanka,Galle,Galle,SL2020,LHB,RF,pace bowler,4,1,4,True,0,0,0,,,,,-1,-1.0
1155323,1,Upul Tharanga,50747,Colombo,Lasith Malinga,49758,Kandy,1,0.01,no run,0,False,,50747,1,0,0,0,0,0,1,0.1,0,0,0,0,1,,0,0.0,,,0,2018-08-22,2018,"R Premadasa Stadium, Colombo",Sri Lanka,-,Colombo,SL2020,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155323,1,Upul Tharanga,50747,Colombo,Lasith Malinga,49758,Kandy,2,0.02,no run,0,False,,50747,1,0,0,0,0,0,2,0.2,0,0,0,0,2,,0,0.0,,,0,2018-08-22,2018,"R Premadasa Stadium, Colombo",Sri Lanka,-,Colombo,SL2020,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155323,1,Upul Tharanga,50747,Colombo,Lasith Malinga,49758,Kandy,3,0.03,no run,0,False,,50747,1,0,0,0,0,0,3,0.3,0,0,0,0,3,,0,0.0,,,0,2018-08-22,2018,"R Premadasa Stadium, Colombo",Sri Lanka,-,Colombo,SL2020,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155323,1,Upul Tharanga,50747,Colombo,Lasith Malinga,49758,Kandy,4,0.04,no run,0,False,,50747,1,0,0,0,0,0,4,0.4,0,0,0,0,4,,0,0.0,,,0,2018-08-22,2018,"R Premadasa Stadium, Colombo",Sri Lanka,-,Colombo,SL2020,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155323,1,Upul Tharanga,50747,Colombo,Lasith Malinga,49758,Kandy,5,0.05,no run,0,False,,50747,1,0,0,0,0,0,5,0.5,0,0,0,0,5,,0,0.0,,,0,2018-08-22,2018,"R Premadasa Stadium, Colombo",Sri Lanka,-,Colombo,SL2020,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155323,1,Upul Tharanga,50747,Colombo,Lasith Malinga,49758,Kandy,6,0.06,run,1,False,,50747,1,0,0,0,0,1,6,1.0,0,1,1,0,6,,0,1.0,,,0,2018-08-22,2018,"R Premadasa Stadium, Colombo",Sri Lanka,-,Colombo,SL2020,LHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1155323,1,Upul Tharanga,50747,Colombo,Lasith Malinga,49758,Kandy,3,2.03,run,1,False,,50747,3,0,0,0,0,3,10,1.3,0,3,5,0,15,,0,2.0,,,0,2018-08-22,2018,"R Premadasa Stadium, Colombo",Sri Lanka,-,Colombo,SL2020,LHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1155323,1,Upul Tharanga,50747,Colombo,Lasith Malinga,49758,Kandy,5,2.05,no run,0,False,,50747,3,0,0,0,0,3,11,1.5,0,4,6,0,17,,0,2.11,,,0,2018-08-22,2018,"R Premadasa Stadium, Colombo",Sri Lanka,-,Colombo,SL2020,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155323,1,Upul Tharanga,50747,Colombo,Lasith Malinga,49758,Kandy,6,2.06,no run,0,False,,50747,3,0,0,0,0,3,12,2.0,0,4,6,0,18,,0,2.0,,,0,2018-08-22,2018,"R Premadasa Stadium, Colombo",Sri Lanka,-,Colombo,SL2020,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1121251,1,Dilshan Munaweera,304735,Chattogram Challengers,Lasith Malinga,49758,Rangpur Rangers,1,5.01,no run,0,False,,304735,6,0,0,0,0,0,1,1.1,0,7,63,1,31,,0,12.19,,,0,2017-11-08,2017,Sylhet International Cricket Stadium,Bangladesh,Chittagong Vikings,Rangpur Riders,BPL,RHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1121251,1,Dilshan Munaweera,304735,Chattogram Challengers,Lasith Malinga,49758,Rangpur Rangers,2,5.02,no run,0,False,,304735,6,0,0,0,0,0,2,1.2,0,7,63,1,32,,0,11.81,,,0,2017-11-08,2017,Sylhet International Cricket Stadium,Bangladesh,Chittagong Vikings,Rangpur Riders,BPL,RHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1121251,1,Dilshan Munaweera,304735,Chattogram Challengers,Lasith Malinga,49758,Rangpur Rangers,3,5.03,run,1,False,,304735,6,0,0,0,0,1,3,1.3,0,8,64,1,33,,0,11.63,,,0,2017-11-08,2017,Sylhet International Cricket Stadium,Bangladesh,Chittagong Vikings,Rangpur Riders,BPL,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137496,2,Dilshan Munaweera,304735,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,1,0.01,run,1,False,,304735,1,0,0,0,0,1,1,0.1,0,1,1,0,1,183.0,119,6.0,9.22,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137496,2,Dilshan Munaweera,304735,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,3,0.03,run,1,False,,304735,1,0,0,0,0,2,2,0.3,0,3,3,0,3,181.0,117,6.0,9.28,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
